n_communities,pref_attachment,network,threshold_idx,threshold_value,median_final_adoption,internal_variance_adoption,ratio
45.0,0.22,etngrp_lft,0,0.05,6804.4,8168162.040000002,0.08637181639362558
45.0,0.22,etngrp_lft,1,0.13333333333333333,8005.0,0.0,0.08637181639362558
45.0,0.22,etngrp_lft,2,0.21666666666666667,5162.9,3108779.4899999998,0.08637181639362558
45.0,0.22,etngrp_lft,3,0.3,183.65,28399.12750000001,0.08637181639362558
45.0,0.22,etngrp_lft_oplniv,0,0.05,7598.15,3037720.4275,0.06990681106920812
45.0,0.22,etngrp_lft_oplniv,1,0.13333333333333333,7199.0,5745611.5,0.06990681106920812
45.0,0.22,etngrp_lft_oplniv,2,0.21666666666666667,4145.1,9402711.989999998,0.06990681106920812
45.0,0.22,etngrp_lft_oplniv,3,0.3,183.3,42350.009999999995,0.06990681106920812
45.0,0.22,etngrp_oplniv,0,0.05,8600.0,0.0,0.2076092668114412
45.0,0.22,etngrp_oplniv,1,0.13333333333333333,8600.0,0.0,0.2076092668114412
45.0,0.22,etngrp_oplniv,2,0.21666666666666667,3667.7,2394350.1100000003,0.2076092668114412
45.0,0.22,etngrp_oplniv,3,0.3,184.05,33090.7475,0.2076092668114412
45.0,0.22,geslacht,0,0.05,8598.0,0.0,0.5047082730751882
45.0,0.22,geslacht,1,0.13333333333333333,8555.05,35049.34749999999,0.5047082730751882
45.0,0.22,geslacht,2,0.21666666666666667,1347.35,1125050.7274999998,0.5047082730751882
45.0,0.22,geslacht,3,0.3,88.3,10131.71,0.5047082730751882
45.0,0.22,geslacht_lft,0,0.05,7613.35,3049888.0275,0.10241017079987165
45.0,0.22,geslacht_lft,1,0.13333333333333333,6411.45,10272666.0475,0.10241017079987165
45.0,0.22,geslacht_lft,2,0.21666666666666667,4241.4,3790028.6399999997,0.10241017079987165
45.0,0.22,geslacht_lft,3,0.3,93.2,8448.160000000002,0.10241017079987165
45.0,0.22,geslacht_lft_oplniv,0,0.05,7586.85,3027093.7274999996,0.09310987830567272
45.0,0.22,geslacht_lft_oplniv,1,0.13333333333333333,7586.75,3028610.6875,0.09310987830567272
45.0,0.22,geslacht_lft_oplniv,2,0.21666666666666667,4531.3,8016019.81,0.09310987830567272
45.0,0.22,geslacht_lft_oplniv,3,0.3,136.1,19736.69,0.09310987830567272
45.0,0.22,geslacht_oplniv,0,0.05,8599.0,0.0,0.19038745018530834
45.0,0.22,geslacht_oplniv,1,0.13333333333333333,7740.35,6635519.027500001,0.19038745018530834
45.0,0.22,geslacht_oplniv,2,0.21666666666666667,2634.7,3091255.1100000003,0.19038745018530834
45.0,0.22,geslacht_oplniv,3,0.3,133.65,15552.027500000002,0.19038745018530834
45.0,0.22,lft,0,0.05,7198.35,5754961.1275,0.1923835254618758
45.0,0.22,lft,1,0.13333333333333333,6398.65,10231681.727500001,0.1923835254618758
45.0,0.22,lft,2,0.21666666666666667,2566.35,6297801.6275,0.1923835254618758
45.0,0.22,lft,3,0.3,168.9,22499.79,0.1923835254618758
45.0,0.22,lft_oplniv,0,0.05,7599.1,3038480.1899999995,0.18090463945091073
45.0,0.22,lft_oplniv,1,0.13333333333333333,6799.55,8152522.147499999,0.18090463945091073
45.0,0.22,lft_oplniv,2,0.21666666666666667,3853.0,7923197.3,0.18090463945091073
45.0,0.22,lft_oplniv,3,0.3,176.55,42183.24750000001,0.18090463945091073
45.0,0.22,oplniv,0,0.05,8600.0,0.0,0.3783858877361693
45.0,0.22,oplniv,1,0.13333333333333333,8600.0,0.0,0.3783858877361693
45.0,0.22,oplniv,2,0.21666666666666667,3057.9,1866069.0899999999,0.3783858877361693
45.0,0.22,oplniv,3,0.3,176.7,17376.309999999998,0.3783858877361693
67.0,0.99,etngrp,0,0.05,8601.0,0.0,0.45812543304486925
67.0,0.99,etngrp,1,0.13333333333333333,8601.0,0.0,0.45812543304486925
67.0,0.99,etngrp,2,0.21666666666666667,7322.35,9264817.127499998,0.45812543304486925
67.0,0.99,etngrp,3,0.3,239.5,18205.85,0.45812543304486925
67.0,0.99,etngrp_geslacht,0,0.05,8597.0,0.0,0.23144591647407312
67.0,0.99,etngrp_geslacht,1,0.13333333333333333,8597.0,0.0,0.23144591647407312
67.0,0.99,etngrp_geslacht,2,0.21666666666666667,8169.15,3478056.8275000006,0.23144591647407312
67.0,0.99,etngrp_geslacht,3,0.3,6172.5,4332654.75,0.23144591647407312
67.0,0.99,etngrp_geslacht_lft,0,0.05,7575.35,3019514.6274999995,0.0470804056787586
67.0,0.99,etngrp_geslacht_lft,1,0.13333333333333333,6379.4,10170996.639999999,0.0470804056787586
67.0,0.99,etngrp_geslacht_lft,2,0.21666666666666667,5775.0,11875481.6,0.0470804056787586
67.0,0.99,etngrp_geslacht_lft,3,0.3,456.45,480934.84750000003,0.0470804056787586
67.0,0.99,etngrp_geslacht_lft_oplniv,0,0.05,7551.6,3000608.4399999995,0.0358351895167103
67.0,0.99,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,7154.25,5684648.0875,0.0358351895167103
67.0,0.99,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,7155.45,5667510.047500001,0.0358351895167103
67.0,0.99,etngrp_geslacht_lft_oplniv,3,0.3,218.05,79447.94750000001,0.0358351895167103
67.0,0.99,etngrp_geslacht_oplniv,0,0.05,8596.0,0.0,0.1060721609694625
67.0,0.99,etngrp_geslacht_oplniv,1,0.13333333333333333,8166.5,3504934.75,0.1060721609694625
67.0,0.99,etngrp_geslacht_oplniv,2,0.21666666666666667,8596.0,0.0,0.1060721609694625
67.0,0.99,etngrp_geslacht_oplniv,3,0.3,3148.4,2621741.94,0.1060721609694625
67.0,0.99,etngrp_lft,0,0.05,7564.9,3011188.59,0.08637181639362558
67.0,0.99,etngrp_lft,1,0.13333333333333333,5973.15,11878514.627500001,0.08637181639362558
67.0,0.99,etngrp_lft,2,0.21666666666666667,7565.0,3009676.0,0.08637181639362558
67.0,0.99,etngrp_lft,3,0.3,417.55,736161.0475,0.08637181639362558
67.0,0.99,etngrp_lft_oplniv,0,0.05,7581.05,3024060.9475000002,0.06990681106920812
67.0,0.99,etngrp_lft_oplniv,1,0.13333333333333333,7980.0,0.0,0.06990681106920812
67.0,0.99,etngrp_lft_oplniv,2,0.21666666666666667,6389.15,10123478.0275,0.06990681106920812
67.0,0.99,etngrp_lft_oplniv,3,0.3,223.9,39241.990000000005,0.06990681106920812
67.0,0.99,etngrp_oplniv,0,0.05,8599.0,0.0,0.2076092668114412
67.0,0.99,etngrp_oplniv,1,0.13333333333333333,8599.0,0.0,0.2076092668114412
67.0,0.99,etngrp_oplniv,2,0.21666666666666667,8599.0,0.0,0.2076092668114412
67.0,0.99,etngrp_oplniv,3,0.3,4046.45,15711086.647499999,0.2076092668114412
67.0,0.99,geslacht,0,0.05,8601.0,0.0,0.5047082730751882
67.0,0.99,geslacht,1,0.13333333333333333,8601.0,0.0,0.5047082730751882
67.0,0.99,geslacht,2,0.21666666666666667,213.25,43476.2875,0.5047082730751882
67.0,0.99,geslacht,3,0.3,78.6,12161.039999999997,0.5047082730751882
67.0,0.99,geslacht_lft,0,0.05,7116.4,5625435.24,0.10241017079987165
67.0,0.99,geslacht_lft,1,0.13333333333333333,7511.7,2968979.7100000004,0.10241017079987165
67.0,0.99,geslacht_lft,2,0.21666666666666667,7512.0,2964475.0,0.10241017079987165
67.0,0.99,geslacht_lft,3,0.3,3703.55,8106283.647499999,0.10241017079987165
67.0,0.99,geslacht_lft_oplniv,0,0.05,7139.85,5661782.3275,0.09310987830567272
67.0,0.99,geslacht_lft_oplniv,1,0.13333333333333333,7536.4,2988539.6400000006,0.09310987830567272
67.0,0.99,geslacht_lft_oplniv,2,0.21666666666666667,5953.65,11753615.327500002,0.09310987830567272
67.0,0.99,geslacht_lft_oplniv,3,0.3,456.35,180285.02749999997,0.09310987830567272
67.0,0.99,geslacht_oplniv,0,0.05,8601.0,0.0,0.19038745018530834
67.0,0.99,geslacht_oplniv,1,0.13333333333333333,8601.0,0.0,0.19038745018530834
67.0,0.99,geslacht_oplniv,2,0.21666666666666667,8601.0,0.0,0.19038745018530834
67.0,0.99,geslacht_oplniv,3,0.3,2632.3,13153401.41,0.19038745018530834
67.0,0.99,lft,0,0.05,7554.45,3002874.0474999994,0.1923835254618758
67.0,0.99,lft,1,0.13333333333333333,7156.9,5689656.090000001,0.1923835254618758
67.0,0.99,lft,2,0.21666666666666667,6764.3,7993672.209999999,0.1923835254618758
67.0,0.99,lft,3,0.3,1124.4,4749714.94,0.1923835254618758
67.0,0.99,lft_oplniv,0,0.05,7129.95,5646088.847500001,0.18090463945091073
67.0,0.99,lft_oplniv,1,0.13333333333333333,7133.4,5597132.139999999,0.18090463945091073
67.0,0.99,lft_oplniv,2,0.21666666666666667,5557.0,13050861.0,0.18090463945091073
67.0,0.99,lft_oplniv,3,0.3,1048.3,2835588.51,0.18090463945091073
67.0,0.99,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
67.0,0.99,oplniv,1,0.13333333333333333,8601.0,0.0,0.3783858877361693
67.0,0.99,oplniv,2,0.21666666666666667,6928.9,11183724.09,0.3783858877361693
67.0,0.99,oplniv,3,0.3,85.3,900.1100000000002,0.3783858877361693
12.0,0.55,etngrp,0,0.05,8596.0,0.0,0.45812543304486925
12.0,0.55,etngrp,1,0.13333333333333333,6886.65,11687817.9275,0.45812543304486925
12.0,0.55,etngrp,2,0.21666666666666667,714.15,4138381.7275,0.45812543304486925
12.0,0.55,etngrp,3,0.3,91.45,27641.6475,0.45812543304486925
12.0,0.55,etngrp_geslacht,0,0.05,8582.0,0.0,0.23144591647407312
12.0,0.55,etngrp_geslacht,1,0.13333333333333333,8157.9,3417355.3900000006,0.23144591647407312
12.0,0.55,etngrp_geslacht,2,0.21666666666666667,972.75,4264655.1875,0.23144591647407312
12.0,0.55,etngrp_geslacht,3,0.3,96.8,24443.060000000005,0.23144591647407312
12.0,0.55,etngrp_geslacht_lft,0,0.05,7166.8,5705409.959999999,0.0470804056787586
12.0,0.55,etngrp_geslacht_lft,1,0.13333333333333333,5977.3,11829142.510000002,0.0470804056787586
12.0,0.55,etngrp_geslacht_lft,2,0.21666666666666667,2076.3,11572696.91,0.0470804056787586
12.0,0.55,etngrp_geslacht_lft,3,0.3,44.9,1148.8899999999999,0.0470804056787586
12.0,0.55,etngrp_geslacht_lft_oplniv,0,0.05,7138.0,5659641.0,0.0358351895167103
12.0,0.55,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,6347.15,10034339.927499998,0.0358351895167103
12.0,0.55,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,3230.45,14773065.747499999,0.0358351895167103
12.0,0.55,etngrp_geslacht_lft_oplniv,3,0.3,117.2,58788.259999999995,0.0358351895167103
12.0,0.55,etngrp_geslacht_oplniv,0,0.05,8575.0,0.0,0.1060721609694625
12.0,0.55,etngrp_geslacht_oplniv,1,0.13333333333333333,7721.95,6549248.7475,0.1060721609694625
12.0,0.55,etngrp_geslacht_oplniv,2,0.21666666666666667,1755.95,11625234.3475,0.1060721609694625
12.0,0.55,etngrp_geslacht_oplniv,3,0.3,85.75,27825.3875,0.1060721609694625
12.0,0.55,etngrp_lft,0,0.05,7577.25,3021029.6875,0.08637181639362558
12.0,0.55,etngrp_lft,1,0.13333333333333333,5990.35,11828599.2275,0.08637181639362558
12.0,0.55,etngrp_lft,2,0.21666666666666667,2460.25,13050586.4875,0.08637181639362558
12.0,0.55,etngrp_lft,3,0.3,88.1,18830.489999999998,0.08637181639362558
12.0,0.55,etngrp_lft_oplniv,0,0.05,7146.1,5672494.889999999,0.06990681106920812
12.0,0.55,etngrp_lft_oplniv,1,0.13333333333333333,6353.1,10073009.689999998,0.06990681106920812
12.0,0.55,etngrp_lft_oplniv,2,0.21666666666666667,4390.4,15400000.34,0.06990681106920812
12.0,0.55,etngrp_lft_oplniv,3,0.3,72.3,15335.51,0.06990681106920812
12.0,0.55,etngrp_oplniv,0,0.05,8591.0,0.0,0.2076092668114412
12.0,0.55,etngrp_oplniv,1,0.13333333333333333,7309.6,9304684.840000002,0.2076092668114412
12.0,0.55,etngrp_oplniv,2,0.21666666666666667,2618.75,15287114.9875,0.2076092668114412
12.0,0.55,etngrp_oplniv,3,0.3,95.6,24013.839999999997,0.2076092668114412
12.0,0.55,geslacht,0,0.05,8601.0,0.0,0.5047082730751882
12.0,0.55,geslacht,1,0.13333333333333333,6466.0,13674717.1,0.5047082730751882
12.0,0.55,geslacht,2,0.21666666666666667,795.05,3097436.9475000002,0.5047082730751882
12.0,0.55,geslacht,3,0.3,42.1,629.89,0.5047082730751882
12.0,0.55,geslacht_lft,0,0.05,7939.0,0.0,0.10241017079987165
12.0,0.55,geslacht_lft,1,0.13333333333333333,6357.65,10002885.027499998,0.10241017079987165
12.0,0.55,geslacht_lft,2,0.21666666666666667,2444.5,12954991.45,0.10241017079987165
12.0,0.55,geslacht_lft,3,0.3,104.05,29813.6475,0.10241017079987165
12.0,0.55,geslacht_lft_oplniv,0,0.05,7525.95,2980256.4475,0.09310987830567272
12.0,0.55,geslacht_lft_oplniv,1,0.13333333333333333,6736.4,7965362.340000002,0.09310987830567272
12.0,0.55,geslacht_lft_oplniv,2,0.21666666666666667,2411.35,13015549.727499997,0.09310987830567272
12.0,0.55,geslacht_lft_oplniv,3,0.3,136.55,43631.5475,0.09310987830567272
12.0,0.55,geslacht_oplniv,0,0.05,8599.0,0.0,0.19038745018530834
12.0,0.55,geslacht_oplniv,1,0.13333333333333333,7743.1,6593083.69,0.19038745018530834
12.0,0.55,geslacht_oplniv,2,0.21666666666666667,3474.75,17506161.9875,0.19038745018530834
12.0,0.55,geslacht_oplniv,3,0.3,79.3,4601.709999999999,0.19038745018530834
12.0,0.55,lft,0,0.05,6723.65,7975415.827499998,0.1923835254618758
12.0,0.55,lft,1,0.13333333333333333,6328.65,10002673.527499998,0.1923835254618758
12.0,0.55,lft,2,0.21666666666666667,3193.0,14646677.5,0.1923835254618758
12.0,0.55,lft,3,0.3,89.1,15422.689999999999,0.1923835254618758
12.0,0.55,lft_oplniv,0,0.05,7534.5,2987032.75,0.18090463945091073
12.0,0.55,lft_oplniv,1,0.13333333333333333,6347.2,10033705.459999999,0.18090463945091073
12.0,0.55,lft_oplniv,2,0.21666666666666667,5162.95,14229765.947500002,0.18090463945091073
12.0,0.55,lft_oplniv,3,0.3,211.8,97374.06000000001,0.18090463945091073
12.0,0.55,oplniv,0,0.05,8601.0,0.0,0.3783858877361693
12.0,0.55,oplniv,1,0.13333333333333333,6885.85,11766964.827500002,0.3783858877361693
12.0,0.55,oplniv,2,0.21666666666666667,3033.5,16690891.15,0.3783858877361693
12.0,0.55,oplniv,3,0.3,112.75,102191.0875,0.3783858877361693
45.0,0.0,etngrp,0,0.05,8601.0,0.0,0.45812543304486925
45.0,0.0,etngrp,1,0.13333333333333333,8564.9,24760.989999999998,0.45812543304486925
45.0,0.0,etngrp,2,0.21666666666666667,1841.9,2640335.59,0.45812543304486925
45.0,0.0,etngrp,3,0.3,92.35,26128.727499999997,0.45812543304486925
45.0,0.0,etngrp_geslacht,0,0.05,8601.0,0.0,0.23144591647407312
45.0,0.0,etngrp_geslacht,1,0.13333333333333333,8171.95,3497594.147500001,0.23144591647407312
45.0,0.0,etngrp_geslacht,2,0.21666666666666667,1961.25,1910247.1875,0.23144591647407312
45.0,0.0,etngrp_geslacht,3,0.3,41.0,1624.5,0.23144591647407312
45.0,0.0,etngrp_geslacht_lft,0,0.05,7197.4,5754241.4399999995,0.0470804056787586
45.0,0.0,etngrp_geslacht_lft,1,0.13333333333333333,6797.7,8150482.910000002,0.0470804056787586
45.0,0.0,etngrp_geslacht_lft,2,0.21666666666666667,3361.25,4793700.7875,0.0470804056787586
45.0,0.0,etngrp_geslacht_lft,3,0.3,124.45,9014.447500000002,0.0470804056787586
45.0,0.0,etngrp_geslacht_lft_oplniv,0,0.05,7161.4,5696814.24,0.0358351895167103
45.0,0.0,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,7161.45,5696098.2475,0.0358351895167103
45.0,0.0,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,2467.65,6899651.327500001,0.0358351895167103
45.0,0.0,etngrp_geslacht_lft_oplniv,3,0.3,144.75,24534.3875,0.0358351895167103
45.0,0.0,etngrp_geslacht_oplniv,0,0.05,8601.0,0.0,0.1060721609694625
45.0,0.0,etngrp_geslacht_oplniv,1,0.13333333333333333,8171.7,3501671.3099999987,0.1060721609694625
45.0,0.0,etngrp_geslacht_oplniv,2,0.21666666666666667,2985.65,1766024.4274999998,0.1060721609694625
45.0,0.0,etngrp_geslacht_oplniv,3,0.3,87.95,9408.247500000001,0.1060721609694625
45.0,0.0,etngrp_lft,0,0.05,7621.9,3056742.99,0.08637181639362558
45.0,0.0,etngrp_lft,1,0.13333333333333333,8023.0,0.0,0.08637181639362558
45.0,0.0,etngrp_lft,2,0.21666666666666667,4274.35,1989975.5275000003,0.08637181639362558
45.0,0.0,etngrp_lft,3,0.3,151.4,14225.939999999999,0.08637181639362558
45.0,0.0,etngrp_lft_oplniv,0,0.05,7201.9,5761440.090000001,0.06990681106920812
45.0,0.0,etngrp_lft_oplniv,1,0.13333333333333333,7601.95,3040760.0475,0.06990681106920812
45.0,0.0,etngrp_lft_oplniv,2,0.21666666666666667,4362.55,6180961.547500001,0.06990681106920812
45.0,0.0,etngrp_lft_oplniv,3,0.3,117.45,18339.947500000002,0.06990681106920812
45.0,0.0,etngrp_oplniv,0,0.05,8601.0,0.0,0.2076092668114412
45.0,0.0,etngrp_oplniv,1,0.13333333333333333,8171.4,3506567.039999999,0.2076092668114412
45.0,0.0,etngrp_oplniv,2,0.21666666666666667,2496.75,1434795.3875,0.2076092668114412
45.0,0.0,etngrp_oplniv,3,0.3,130.2,17424.359999999997,0.2076092668114412
45.0,0.0,geslacht,0,0.05,8601.0,0.0,0.5047082730751882
45.0,0.0,geslacht,1,0.13333333333333333,8601.0,0.0,0.5047082730751882
45.0,0.0,geslacht,2,0.21666666666666667,1523.1,411839.49000000005,0.5047082730751882
45.0,0.0,geslacht,3,0.3,42.15,992.7274999999997,0.5047082730751882
45.0,0.0,geslacht_lft,0,0.05,6437.0,10355524.0,0.10241017079987165
45.0,0.0,geslacht_lft,1,0.13333333333333333,7643.75,3074296.1875,0.10241017079987165
45.0,0.0,geslacht_lft,2,0.21666666666666667,1604.1,3723402.3900000006,0.10241017079987165
45.0,0.0,geslacht_lft,3,0.3,95.9,8312.789999999999,0.10241017079987165
45.0,0.0,geslacht_lft_oplniv,0,0.05,7199.2,5757120.359999999,0.09310987830567272
45.0,0.0,geslacht_lft_oplniv,1,0.13333333333333333,7200.7,5735546.11,0.09310987830567272
45.0,0.0,geslacht_lft_oplniv,2,0.21666666666666667,2989.5,5925220.45,0.09310987830567272
45.0,0.0,geslacht_lft_oplniv,3,0.3,136.45,14658.147499999997,0.09310987830567272
45.0,0.0,geslacht_oplniv,0,0.05,8601.0,0.0,0.19038745018530834
45.0,0.0,geslacht_oplniv,1,0.13333333333333333,8585.65,4476.8275,0.19038745018530834
45.0,0.0,geslacht_oplniv,2,0.21666666666666667,1697.15,958682.8275,0.19038745018530834
45.0,0.0,geslacht_oplniv,3,0.3,119.9,9698.19,0.19038745018530834
45.0,0.0,lft,0,0.05,6839.25,8252058.1875,0.1923835254618758
45.0,0.0,lft,1,0.13333333333333333,7242.0,5817746.5,0.1923835254618758
45.0,0.0,lft,2,0.21666666666666667,1924.3,3318814.409999999,0.1923835254618758
45.0,0.0,lft,3,0.3,95.8,6359.5599999999995,0.1923835254618758
45.0,0.0,lft_oplniv,0,0.05,8031.0,0.0,0.18090463945091073
45.0,0.0,lft_oplniv,1,0.13333333333333333,8031.0,0.0,0.18090463945091073
45.0,0.0,lft_oplniv,2,0.21666666666666667,3397.35,5889318.827500001,0.18090463945091073
45.0,0.0,lft_oplniv,3,0.3,63.4,3703.2400000000002,0.18090463945091073
45.0,0.0,oplniv,0,0.05,8600.0,0.0,0.3783858877361693
45.0,0.0,oplniv,1,0.13333333333333333,8600.0,0.0,0.3783858877361693
45.0,0.0,oplniv,2,0.21666666666666667,2346.4,1642034.04,0.3783858877361693
45.0,0.0,oplniv,3,0.3,185.65,48849.427500000005,0.3783858877361693
100.0,0.66,etngrp,0,0.05,8589.95,15.247500000000002,0.45812543304486925
100.0,0.66,etngrp,1,0.13333333333333333,5392.55,3244684.8475,0.45812543304486925
100.0,0.66,etngrp,2,0.21666666666666667,3252.75,570435.5875,0.45812543304486925
100.0,0.66,etngrp,3,0.3,182.75,10194.3875,0.45812543304486925
100.0,0.66,etngrp_geslacht,0,0.05,8573.0,45.3,0.23144591647407312
100.0,0.66,etngrp_geslacht,1,0.13333333333333333,6003.65,48240.5275,0.23144591647407312
100.0,0.66,etngrp_geslacht,2,0.21666666666666667,3121.5,1094617.85,0.23144591647407312
100.0,0.66,etngrp_geslacht,3,0.3,219.4,10179.64,0.23144591647407312
100.0,0.66,etngrp_geslacht_lft,0,0.05,7582.0,3024819.0,0.0470804056787586
100.0,0.66,etngrp_geslacht_lft,1,0.13333333333333333,7183.0,5731236.0,0.0470804056787586
100.0,0.66,etngrp_geslacht_lft,2,0.21666666666666667,3451.6,3533261.7400000007,0.0470804056787586
100.0,0.66,etngrp_geslacht_lft,3,0.3,230.5,57963.85,0.0470804056787586
100.0,0.66,etngrp_geslacht_lft_oplniv,0,0.05,7159.6,5693950.4399999995,0.0358351895167103
100.0,0.66,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,6761.9,8066429.790000002,0.0358351895167103
100.0,0.66,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,6299.7,7489154.010000001,0.0358351895167103
100.0,0.66,etngrp_geslacht_lft_oplniv,3,0.3,125.15,20901.2275,0.0358351895167103
100.0,0.66,etngrp_geslacht_oplniv,0,0.05,8587.0,0.0,0.1060721609694625
100.0,0.66,etngrp_geslacht_oplniv,1,0.13333333333333333,7379.5,25933.65,0.1060721609694625
100.0,0.66,etngrp_geslacht_oplniv,2,0.21666666666666667,3914.75,823167.3875,0.1060721609694625
100.0,0.66,etngrp_geslacht_oplniv,3,0.3,248.0,50460.5,0.1060721609694625
100.0,0.66,etngrp_lft,0,0.05,7593.4,3033923.0400000005,0.08637181639362558
100.0,0.66,etngrp_lft,1,0.13333333333333333,6794.2,8143688.159999999,0.08637181639362558
100.0,0.66,etngrp_lft,2,0.21666666666666667,4864.25,3424222.2875,0.08637181639362558
100.0,0.66,etngrp_lft,3,0.3,268.3,114006.01000000004,0.08637181639362558
100.0,0.66,etngrp_lft_oplniv,0,0.05,7990.0,0.0,0.06990681106920812
100.0,0.66,etngrp_lft_oplniv,1,0.13333333333333333,7191.1,5744170.889999999,0.06990681106920812
100.0,0.66,etngrp_lft_oplniv,2,0.21666666666666667,7651.6,1117307.14,0.06990681106920812
100.0,0.66,etngrp_lft_oplniv,3,0.3,125.1,15160.49,0.06990681106920812
100.0,0.66,etngrp_oplniv,0,0.05,8600.0,0.0,0.2076092668114412
100.0,0.66,etngrp_oplniv,1,0.13333333333333333,7403.65,21442.7275,0.2076092668114412
100.0,0.66,etngrp_oplniv,2,0.21666666666666667,4226.1,17225.889999999996,0.2076092668114412
100.0,0.66,etngrp_oplniv,3,0.3,256.7,45884.71,0.2076092668114412
100.0,0.66,geslacht,0,0.05,8593.9,3.5900000000000007,0.5047082730751882
100.0,0.66,geslacht,1,0.13333333333333333,5711.95,174154.44749999998,0.5047082730751882
100.0,0.66,geslacht,2,0.21666666666666667,3170.8,188643.26,0.5047082730751882
100.0,0.66,geslacht,3,0.3,190.1,7246.490000000001,0.5047082730751882
100.0,0.66,geslacht_lft,0,0.05,7954.0,0.0,0.10241017079987165
100.0,0.66,geslacht_lft,1,0.13333333333333333,7158.75,5691803.0875,0.10241017079987165
100.0,0.66,geslacht_lft,2,0.21666666666666667,4790.25,2987660.6875,0.10241017079987165
100.0,0.66,geslacht_lft,3,0.3,660.5,411173.15,0.10241017079987165
100.0,0.66,geslacht_lft_oplniv,0,0.05,7963.0,0.0,0.09310987830567272
100.0,0.66,geslacht_lft_oplniv,1,0.13333333333333333,7963.0,0.0,0.09310987830567272
100.0,0.66,geslacht_lft_oplniv,2,0.21666666666666667,6947.95,5461726.1475,0.09310987830567272
100.0,0.66,geslacht_lft_oplniv,3,0.3,302.8,81629.16,0.09310987830567272
100.0,0.66,geslacht_oplniv,0,0.05,8589.8,0.36000000000000004,0.19038745018530834
100.0,0.66,geslacht_oplniv,1,0.13333333333333333,7777.3,20859.309999999998,0.19038745018530834
100.0,0.66,geslacht_oplniv,2,0.21666666666666667,4538.5,68582.65,0.19038745018530834
100.0,0.66,geslacht_oplniv,3,0.3,568.25,94827.9875,0.19038745018530834
100.0,0.66,lft,0,0.05,7151.5,5681072.25,0.1923835254618758
100.0,0.66,lft,1,0.13333333333333333,7151.6,5679642.340000001,0.1923835254618758
100.0,0.66,lft,2,0.21666666666666667,3994.85,5392469.327500001,0.1923835254618758
100.0,0.66,lft,3,0.3,293.75,165704.7875,0.1923835254618758
100.0,0.66,lft_oplniv,0,0.05,7561.15,3007407.8275000006,0.18090463945091073
100.0,0.66,lft_oplniv,1,0.13333333333333333,6765.45,8072516.047499999,0.18090463945091073
100.0,0.66,lft_oplniv,2,0.21666666666666667,6765.2,8071920.26,0.18090463945091073
100.0,0.66,lft_oplniv,3,0.3,436.9,198031.19,0.18090463945091073
100.0,0.66,oplniv,0,0.05,8599.95,0.0475,0.3783858877361693
100.0,0.66,oplniv,1,0.13333333333333333,6672.9,2352392.9899999993,0.3783858877361693
100.0,0.66,oplniv,2,0.21666666666666667,3990.9,845342.6900000001,0.3783858877361693
100.0,0.66,oplniv,3,0.3,406.85,46219.82750000001,0.3783858877361693
1.0,0.99,etngrp,0,0.05,8592.0,0.0,0.45812543304486925
1.0,0.99,etngrp,1,0.13333333333333333,8592.0,0.0,0.45812543304486925
1.0,0.99,etngrp,2,0.21666666666666667,8592.0,0.0,0.45812543304486925
1.0,0.99,etngrp,3,0.3,7111.7,8914710.110000001,0.45812543304486925
1.0,0.99,etngrp_geslacht,0,0.05,8581.0,0.0,0.23144591647407312
1.0,0.99,etngrp_geslacht,1,0.13333333333333333,8581.0,0.0,0.23144591647407312
1.0,0.99,etngrp_geslacht,2,0.21666666666666667,7848.35,4840317.2275,0.23144591647407312
1.0,0.99,etngrp_geslacht,3,0.3,5636.45,13278590.547499998,0.23144591647407312
1.0,0.99,etngrp_geslacht_lft,0,0.05,6720.25,7967350.6875,0.0470804056787586
1.0,0.99,etngrp_geslacht_lft,1,0.13333333333333333,7115.5,5624012.25,0.0470804056787586
1.0,0.99,etngrp_geslacht_lft,2,0.21666666666666667,5708.7,11386264.209999999,0.0470804056787586
1.0,0.99,etngrp_geslacht_lft,3,0.3,3080.4,10738507.740000002,0.0470804056787586
1.0,0.99,etngrp_geslacht_lft_oplniv,0,0.05,7506.0,2964475.0,0.0358351895167103
1.0,0.99,etngrp_geslacht_lft_oplniv,1,0.13333333333333333,7111.0,5616900.0,0.0358351895167103
1.0,0.99,etngrp_geslacht_lft_oplniv,2,0.21666666666666667,5580.25,12576894.8875,0.0358351895167103
1.0,0.99,etngrp_geslacht_lft_oplniv,3,0.3,3951.0,10603352.5,0.0358351895167103
1.0,0.99,etngrp_geslacht_oplniv,0,0.05,8584.0,0.0,0.1060721609694625
1.0,0.99,etngrp_geslacht_oplniv,1,0.13333333333333333,8185.15,3022545.1274999995,0.1060721609694625
1.0,0.99,etngrp_geslacht_oplniv,2,0.21666666666666667,7840.05,4981596.647500001,0.1060721609694625
1.0,0.99,etngrp_geslacht_oplniv,3,0.3,6803.45,9698661.847500002,0.1060721609694625
